run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
21,1,true,false,[],[],[],preload,0,1378,0.0-0.0,xkybo8hwu,"""","""","""","""","""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",html-keyboard-response,1,2775,0.0-1.0,xkybo8hwu,1392,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>"," ","""","""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",html-keyboard-response,2,5477,0.0-2.0,xkybo8hwu,2700,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,3,23892,0.0-3.0,xkybo8hwu,18408,"""","{""instructions1"":""Each person needs to collect one bucket of water for each level.""}",instructions,"""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,4,85122,0.0-4.0,xkybo8hwu,61205,"""","{""instructions2"":""when all 8 people collect water and store it in a wooden storage bucket""}",instructions,"""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,5,164330,0.0-5.0,xkybo8hwu,79188,"""","{""instructions3"":""The have to decide about how they will behave in that scene.""}",instructions,"""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,6,205507,0.0-6.0,xkybo8hwu,41169,"""","{""instructions4"":""This is the only person who didn’t have to decide their strategy ahead of time""}",instructions,"""","2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,7,288813,0.0-7.0,xkybo8hwu,83280,"""","{""Q0"":""morally acceptable because they waited in line just line everyone else and did not skip anyone.""}",yes_0,video/yes_line_7_0cut.mp4,"2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,8,401445,0.0-8.0,xkybo8hwu,112602,"""","{""Q0"":""morally unacceptable because he did not wait in line like everyone else and skipped 2 people ahead of him.""}",yes_1,video/yes_line_7_1cut.mp4,"2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
21,1,"""","""","""","""","""",survey-text,9,447750,0.0-9.0,xkybo8hwu,46293,"""","{""Q0"":""morally acceptable, the person waited their turn and did not skip anyone.""}",no_0,video/no_line_1_0cut.mp4,"2022-01-23 03:10:35",23.119.175.212,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",WebKit,Chrome,70.0.3538.110,Windows,6.1,bd6154916c002ac28062cfea8a921a07
