run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
13,1,true,false,[],[],[],preload,0,861,0.0-0.0,umaf715vh,"""","""","""","""","""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",html-keyboard-response,1,23689,0.0-1.0,umaf715vh,22827,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>"," ","""","""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",html-keyboard-response,2,27393,0.0-2.0,umaf715vh,3704,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,3,75470,0.0-3.0,umaf715vh,48073,"""","{""instructions1"":""collect water and bring them back to the storage buckets""}",instructions,"""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,4,134307,0.0-4.0,umaf715vh,58830,"""","{""instructions2"":""when all 8 people collect and store the water""}",instructions,"""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,5,220693,0.0-5.0,umaf715vh,86381,"""","{""instructions3"":""they will make a descion about how they will behave in the game""}",instructions,"""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,6,261341,0.0-6.0,umaf715vh,40646,"""","{""instructions4"":""the only person who didnt have to decide their strategy before the game started""}",instructions,"""","2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,7,329207,0.0-7.0,umaf715vh,67851,"""","{""Q0"":""morally acceptable; they walked one square at a time and got the water to the bucket as fast as possible""}",no_1,video/no_line_1_1cut.mp4,"2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,8,386789,0.0-8.0,umaf715vh,57575,"""","{""Q0"":""morally acceptable, walked one aquare at a time and got the water into the bucket. I see nothing wrong.""}",yes_0,video/yes_line_7_0cut.mp4,"2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,9,477198,0.0-9.0,umaf715vh,90400,"""","{""Q0"":""morally acceptable, he walked one square at a time and got the bucket back without any issues""}",yes_1,video/yes_line_7_1cut.mp4,"2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
13,1,"""","""","""","""","""",survey-text,10,537271,0.0-10.0,umaf715vh,60065,"""","{""Q0"":""morally acceptable; walked one square at a time, got the bucket back wothout breaking any rules""}",no_0,video/no_line_1_0cut.mp4,"2022-01-23 01:03:19",63.225.85.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0",,Firefox,96.0,Windows,10.0,bd6154916c002ac28062cfea8a921a07
