run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
28,1,TRUE,FALSE,[],[],[],preload,0,19009,0.0-0.0,"""","""","""","""","""",1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",html-keyboard-response,1,106532,0.0-1.0,87512,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 15 minutes to complete. Please complete it in one sitting. You must use Safari browser. When you are done with the experiment, take note of the completion code displayed at the end, to enter on MTurk!</p>", ,"""","""",1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",html-keyboard-response,2,109071,0.0-2.0,2537,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""",1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",survey-text,3,161206,0.0-3.0,52104,"""","{""instructions1"":""collect water from a water source and bring it back to the wooden storage buckets""}",instructions,"""",1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",survey-text,4,224056,0.0-4.0,62835,"""","{""instructions2"":""when all 8 people collect water and store it in a wooden storage bucket""}",instructions,"""",1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",survey-text,5,432766,0.0-5.0,208695,"""","{""instructions3"":""1""}",instructions,"""",1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",video-button-response,6,474115,0.0-6.0,41110,"[""video/yes_line_8_8cut.mp4""]",0,yes_8,video/yes_line_8_8cut.mp4,1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",video-button-response,7,492296,0.0-7.0,18148,"[""video/no_line_3_8cut.mp4""]",0,no_8,video/no_line_3_8cut.mp4,1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",video-button-response,8,650605,0.0-8.0,158264,"[""video/yes_line_8_1cut.mp4""]",0,yes_1,video/yes_line_8_1cut.mp4,1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
28,1,"""","""","""","""","""",video-button-response,9,698858,0.0-9.0,48198,"[""video/yes_line_10_1cut.mp4""]",1,yes_1,video/yes_line_10_1cut.mp4,1/20/22 02:22,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Macintosh,Safari,14,OS X,10_14_6,f7e57e9040e78092bdde0f8548ac41fd
