run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
11,1,TRUE,FALSE,[],[],[],preload,0,21603,0.0-0.0,"""","""","""","""","""",1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",html-keyboard-response,1,27882,0.0-1.0,6274,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 15 minutes to complete. Please complete it in one sitting. You must use Safari browser. When you are done with the experiment, take note of the completion code displayed at the end, to enter on MTurk!</p>", ,"""","""",1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",html-keyboard-response,2,30809,0.0-2.0,2926,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""",1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",survey-text,3,74148,0.0-3.0,43319,"""","{""instructions1"":""To collect water.""}",instructions,"""",1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",survey-text,4,130834,0.0-4.0,56680,"""","{""instructions2"":""When all 8 people have collected water and stored it in a storage bucket.""}",instructions,"""",1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",survey-text,5,162057,0.0-5.0,31218,"""","{""instructions3"":""one person.""}",instructions,"""",1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,6,227816,0.0-6.0,65713,"[""video/yes_line_7_8cut.mp4""]",0,yes_8,video/yes_line_7_8cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,7,263289,0.0-7.0,35451,"[""video/yes_line_8_1cut.mp4""]",0,yes_1,video/yes_line_8_1cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,8,289512,0.0-8.0,26203,"[""video/no_line_1_3cut.mp4""]",1,no_34,video/no_line_1_3cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,9,354927,0.0-9.0,65393,"[""video/maybe_line_6_3cut.mp4""]",0,maybe_34,video/maybe_line_6_3cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,10,383030,0.0-10.0,28079,"[""video/maybe_line_4_8cut.mp4""]",0,maybe_8,video/maybe_line_4_8cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,11,447198,0.0-11.0,64146,"[""video/yes_line_10_3cut.mp4""]",1,yes_34,video/yes_line_10_3cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,12,475456,0.0-12.0,28233,"[""video/no_line_1_1cut.mp4""]",1,no_1,video/no_line_1_1cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,13,509733,0.0-13.0,34255,"[""video/yes_line_9_1cut.mp4""]",1,yes_1,video/yes_line_9_1cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,14,548672,0.0-14.0,38920,"[""video/yes_line_7_4cut.mp4""]",1,yes_34,video/yes_line_7_4cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,15,579485,0.0-15.0,30791,"[""video/no_line_2_4cut.mp4""]",0,no_34,video/no_line_2_4cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
11,1,"""","""","""","""","""",video-button-response,16,632596,0.0-16.0,53093,"[""video/no_line_3_8cut.mp4""]",0,no_8,video/no_line_3_8cut.mp4,1/20/22 01:31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
