run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
76,1,"""","""","""","""","""",video-button-response,10,426722,0.0-10.0,22620,"[""video/no_line_2_1cut.mp4""]",0,no_1,video/no_line_2_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,11,467146,0.0-11.0,40397,"[""video/yes_line_8_8cut.mp4""]",0,yes_8,video/yes_line_8_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,12,497692,0.0-12.0,30518,"[""video/maybe_line_5_8cut.mp4""]",0,maybe_8,video/maybe_line_5_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,13,518515,0.0-13.0,20793,"[""video/no_line_3_1cut.mp4""]",0,no_1,video/no_line_3_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,14,535619,0.0-14.0,17077,"[""video/no_line_2_4cut.mp4""]",0,no_34,video/no_line_2_4cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,15,584932,0.0-15.0,49284,"[""video/yes_line_10_3cut.mp4""]",1,yes_34,video/yes_line_10_3cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,16,604516,0.0-16.0,19555,"[""video/no_line_1_8cut.mp4""]",0,no_8,video/no_line_1_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,17,655556,0.0-17.0,51004,"[""video/yes_line_10_1cut.mp4""]",1,yes_1,video/yes_line_10_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,18,672228,0.0-18.0,16645,"[""video/maybe_line_4_4cut.mp4""]",0,maybe_34,video/maybe_line_4_4cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,19,691413,0.0-19.0,19156,"[""video/no_line_3_3cut.mp4""]",0,no_34,video/no_line_3_3cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,20,722941,0.0-20.0,31501,"[""video/yes_line_9_3cut.mp4""]",0,yes_34,video/yes_line_9_3cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,21,741965,0.0-21.0,18995,"[""video/no_line_1_3cut.mp4""]",0,no_34,video/no_line_1_3cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,22,771613,0.0-22.0,29622,"[""video/maybe_line_5_1cut.mp4""]",0,maybe_1,video/maybe_line_5_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,23,791477,0.0-23.0,19836,"[""video/maybe_line_4_1cut.mp4""]",0,maybe_1,video/maybe_line_4_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,24,819134,0.0-24.0,27630,"[""video/maybe_line_6_1cut.mp4""]",0,maybe_1,video/maybe_line_6_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,25,837904,0.0-25.0,18739,"[""video/maybe_line_4_8cut.mp4""]",0,maybe_8,video/maybe_line_4_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,26,882342,0.0-26.0,44397,"[""video/yes_line_8_3cut.mp4""]",1,yes_34,video/yes_line_8_3cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,27,895247,0.0-27.0,12876,"[""video/no_line_2_8cut.mp4""]",0,no_8,video/no_line_2_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,28,942040,0.0-28.0,46763,"[""video/yes_line_7_8cut.mp4""]",0,yes_8,video/yes_line_7_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,29,963663,0.0-29.0,21594,"[""video/no_line_1_1cut.mp4""]",0,no_1,video/no_line_1_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,30,1020649,0.0-30.0,56958,"[""video/yes_line_9_1cut.mp4""]",1,yes_1,video/yes_line_9_1cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,31,1043248,0.0-31.0,22570,"[""video/maybe_line_5_4cut.mp4""]",0,maybe_34,video/maybe_line_5_4cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,32,1065648,0.0-32.0,22374,"[""video/maybe_line_6_8cut.mp4""]",0,maybe_8,video/maybe_line_6_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",video-button-response,33,1082152,0.0-33.0,16475,"[""video/no_line_3_8cut.mp4""]",0,no_8,video/no_line_3_8cut.mp4,1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",survey-html-form,34,1230539,0.0-34.0,148384,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""35""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""I only judged a character's actions to be immoral when they impeded others or tried cut in line ahead of others where the geography made it only realistic for all the people to move sequentially in some sort of order. In other cases where the character simply chose a different water source -- even in a way that made them \smarter\"" than the others -- this wasn't hurting anyone else.""""}]""",debrief,"""",1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
76,1,"""","""","""","""","""",html-keyboard-response,35,1243033,0.0-35.0,12490,"<div style=""font-size:20px;"">This task is now over. The completion code is: CxRumc6iQuJF Press space after you have the completion code to finish. Thank you for your participation! </div>", ,"""","""",1/20/22 08:42,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,f7e57e9040e78092bdde0f8548ac41fd
