run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
37,1,"""","""","""","""","""",video-button-response,15,843083,0.0-15.0,78094,"[""video/no_line_2_1cut.mp4""]",0,no_1,video/no_line_2_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,16,864031,0.0-16.0,20923,"[""video/yes_line_7_1cut.mp4""]",0,yes_1,video/yes_line_7_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,17,904947,0.0-17.0,40891,"[""video/yes_line_8_8cut.mp4""]",0,yes_8,video/yes_line_8_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,18,924216,0.0-18.0,19249,"[""video/no_line_3_1cut.mp4""]",0,no_1,video/no_line_3_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,19,946983,0.0-19.0,22742,"[""video/yes_line_7_4cut.mp4""]",0,yes_34,video/yes_line_7_4cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,20,964632,0.0-20.0,17625,"[""video/maybe_line_4_1cut.mp4""]",0,maybe_1,video/maybe_line_4_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,21,986616,0.0-21.0,21959,"[""video/maybe_line_5_8cut.mp4""]",0,maybe_8,video/maybe_line_5_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,22,1020254,0.0-22.0,33612,"[""video/maybe_line_6_1cut.mp4""]",0,maybe_1,video/maybe_line_6_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,23,1034964,0.0-23.0,14677,"[""video/maybe_line_4_8cut.mp4""]",0,maybe_8,video/maybe_line_4_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,24,1055115,0.0-24.0,20118,"[""video/no_line_1_1cut.mp4""]",0,no_1,video/no_line_1_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,25,1089966,0.0-25.0,34816,"[""video/yes_line_9_3cut.mp4""]",0,yes_34,video/yes_line_9_3cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,26,1117130,0.0-26.0,27129,"[""video/maybe_line_5_1cut.mp4""]",0,maybe_1,video/maybe_line_5_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,27,1140098,0.0-27.0,22930,"[""video/yes_line_9_1cut.mp4""]",0,yes_1,video/yes_line_9_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,28,1162082,0.0-28.0,21947,"[""video/maybe_line_6_8cut.mp4""]",0,maybe_8,video/maybe_line_6_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,29,1173765,0.0-29.0,11647,"[""video/no_line_2_8cut.mp4""]",0,no_8,video/no_line_2_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,30,1198749,0.0-30.0,24954,"[""video/yes_line_7_8cut.mp4""]",0,yes_8,video/yes_line_7_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,31,1216584,0.0-31.0,17801,"[""video/no_line_1_8cut.mp4""]",0,no_8,video/no_line_1_8cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,32,1265399,0.0-32.0,48784,"[""video/yes_line_8_3cut.mp4""]",0,yes_34,video/yes_line_8_3cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",video-button-response,33,1300784,0.0-33.0,35349,"[""video/yes_line_8_1cut.mp4""]",0,yes_1,video/yes_line_8_1cut.mp4,1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",survey-html-form,34,1334967,0.0-34.0,34180,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No I didn't see any bugs or any problems with the study""},{""name"":""age"",""value"":""36""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief,"""",1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
37,1,"""","""","""","""","""",html-keyboard-response,35,1357433,0.0-35.0,22462,"<div style=""font-size:20px;"">This task is now over. The completion code is: CxRumc6iQuJF Press space after you have the completion code to finish. Thank you for your participation! </div>", ,"""","""",1/20/22 02:53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,f7e57e9040e78092bdde0f8548ac41fd
