run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
16,1,true,false,[],[],[],preload,0,2746,0.0-0.0,3bhmvt8pq,"""","""","""","""","""","2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",html-keyboard-response,1,6187,0.0-1.0,3bhmvt8pq,3405,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>"," ","""","""","2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",html-keyboard-response,2,20032,0.0-2.0,3bhmvt8pq,13843,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,3,115545,0.0-3.0,3bhmvt8pq,95482,"""","{""instructions1"":""People collect water from a water source and transport it to a wooden storage bucket. ""}",instructions,"""","2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,4,221295,0.0-4.0,3bhmvt8pq,105605,"""","{""instructions2"":""Players move one square per time step.""}",instructions,"""","2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,5,402746,0.0-5.0,3bhmvt8pq,181435,"""","{""instructions4"":""I am to think about what will happen next.""}",instructions,"""","2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,6,499742,0.0-6.0,3bhmvt8pq,96880,"""","{""Q0"":""morally unacceptable as the player might be trying to cut in line to do the water task quicker.""}",new_maybe_1,video/maybe_line_new_5_1cut.mp4,"2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,7,601450,0.0-7.0,3bhmvt8pq,101687,"""","{""Q0"":""morally acceptable as the player might find it quicker to fill the bucket from the larger pond than to wait in line for the well.""}",new_maybe_1,video/maybe_line_new_4_1cut.mp4,"2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,8,685592,0.0-8.0,3bhmvt8pq,84118,"""","{""Q0"":""morally acceptableas the player just seems to be taking a different route to the water source.""}",new_maybe_1,video/maybe_line_new_1_1cut.mp4,"2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
16,1,"""","""","""","""","""",survey-text,9,750552,0.0-9.0,3bhmvt8pq,64913,"""","{""Q0"":""morally acceptable as the player is taking a shorter route to the water source.""}",old_maybe_1,video/maybe_line_5_1cut.mp4,"2022-01-24 08:28:06",67.0.90.26,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36",WebKit,Chrome,97.0.4692.91,ChromeOS,14324.72.0,42046ca74244be218c669b16dac03302
