run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,start,slider_start,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
35,1,"""","""","""","""","""",video-slider-response,9,393727,0.0-9.0,7ym1e15xg,16288,"[""video/maybe_line_new_1_1cut.mp4""]",1,maybe_1,null,0,video/maybe_line_new_1_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,10,413086,0.0-10.0,7ym1e15xg,19354,"[""video/no_line_1_1cut.mp4""]",-50,no_1,null,0,video/no_line_1_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,11,425655,0.0-11.0,7ym1e15xg,12565,"[""video/maybe_line_new_5_1cut.mp4""]",50,maybe_1,null,0,video/maybe_line_new_5_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,12,435535,0.0-12.0,7ym1e15xg,9876,"[""video/no_line_3_1cut.mp4""]",-39,no_1,null,0,video/no_line_3_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,13,503742,0.0-13.0,7ym1e15xg,68201,"[""video/yes_line_10_1cut.mp4""]",50,yes_1,null,0,video/yes_line_10_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,14,517149,0.0-14.0,7ym1e15xg,13404,"[""video/yes_line_9_1cut.mp4""]",50,yes_1,null,0,video/yes_line_9_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,15,535257,0.0-15.0,7ym1e15xg,18104,"[""video/yes_line_7_1cut.mp4""]",-49,yes_1,null,0,video/yes_line_7_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,16,569133,0.0-16.0,7ym1e15xg,33873,"[""video/no_line_2_1cut.mp4""]",50,no_1,null,0,video/no_line_2_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,17,612417,0.0-17.0,7ym1e15xg,43279,"[""video/maybe_line_new_3_1cut.mp4""]",44,maybe_1,null,0,video/maybe_line_new_3_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",video-slider-response,18,619759,0.0-18.0,7ym1e15xg,7338,"[""video/yes_line_8_1cut.mp4""]",-46,yes_1,null,0,video/yes_line_8_1cut.mp4,2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",survey-html-form,19,709903,0.0-19.0,7ym1e15xg,90141,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""I had no issues""},{""name"":""age"",""value"":""23""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""Thank you for the unique survey. Have a wonderful day.""}]",debrief,"""","""","""",2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
35,1,"""","""","""","""","""",html-keyboard-response,20,728491,0.0-20.0,7ym1e15xg,18586,"<div style=""font-size:20px;"">This task is now over. The completion code is: 7ym1e15xg Press space after you have the completion code to finish. Thank you for your participation! </div>", ,"""","""","""","""",2022-01-26 04:37:28,184.103.125.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",WebKit,Edge,93.0.961.38,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,true,false,[],[],[],preload,0,962,0.0-0.0,1dus8zkhp,"""","""","""","""","""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",html-keyboard-response,1,2793,0.0-1.0,1dus8zkhp,1825,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 15 minutes to complete. Please complete it in one sitting.</p>", ,"""","""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",html-keyboard-response,2,11257,0.0-2.0,1dus8zkhp,8462,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",survey-text,3,87188,0.0-3.0,1dus8zkhp,75911,"""","{""instructions1"":""Each person needs to collect one bucket of water for each level. The faster a person collects the bucket of water, the more points they receive.""}",instructions,"""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",survey-text,4,132956,0.0-4.0,1dus8zkhp,45752,"""","{""instructions2"":""1""}",instructions,"""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",survey-text,5,194493,0.0-5.0,1dus8zkhp,61531,"""","{""instructions4"":""Your job is to think about what would happen if EVERYONE felt at liberty to leave the line and try to get water faster for themselves, instead of everyone staying in line. Then, answer how much better or worse off everyone would be if everyone stayed in line.""}",instructions,"""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,6,216625,0.0-6.0,1dus8zkhp,22127,"[""video/yes_line_7_1cut.mp4""]",-36,yes_1,null,0,video/yes_line_7_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,7,246671,0.0-7.0,1dus8zkhp,30040,"[""video/maybe_line_new_6_1cut.mp4""]",-16,maybe_1,null,0,video/maybe_line_new_6_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,8,265606,0.0-8.0,1dus8zkhp,18929,"[""video/maybe_line_new_5_1cut.mp4""]",-37,maybe_1,null,0,video/maybe_line_new_5_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,9,284657,0.0-9.0,1dus8zkhp,19046,"[""video/maybe_line_new_1_1cut.mp4""]",-7,maybe_1,null,0,video/maybe_line_new_1_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,10,305231,0.0-10.0,1dus8zkhp,20569,"[""video/no_line_2_1cut.mp4""]",10,no_1,null,0,video/no_line_2_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,11,319390,0.0-11.0,1dus8zkhp,14155,"[""video/yes_line_8_1cut.mp4""]",-34,yes_1,null,0,video/yes_line_8_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,12,353280,0.0-12.0,1dus8zkhp,33887,"[""video/maybe_line_new_4_1cut.mp4""]",-32,maybe_1,null,0,video/maybe_line_new_4_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,13,404440,0.0-13.0,1dus8zkhp,51156,"[""video/maybe_line_new_3_1cut.mp4""]",-14,maybe_1,null,0,video/maybe_line_new_3_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,14,424602,0.0-14.0,1dus8zkhp,20158,"[""video/yes_line_9_1cut.mp4""]",-41,yes_1,null,0,video/yes_line_9_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,15,433192,0.0-15.0,1dus8zkhp,8584,"[""video/no_line_3_1cut.mp4""]",38,no_1,null,0,video/no_line_3_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,16,442566,0.0-16.0,1dus8zkhp,9371,"[""video/yes_line_10_1cut.mp4""]",-36,yes_1,null,0,video/yes_line_10_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,17,450786,0.0-17.0,1dus8zkhp,8214,"[""video/no_line_1_1cut.mp4""]",44,no_1,null,0,video/no_line_1_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",video-slider-response,18,522234,0.0-18.0,1dus8zkhp,71443,"[""video/maybe_line_new_2_1cut.mp4""]",14,maybe_1,null,0,video/maybe_line_new_2_1cut.mp4,2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",survey-html-form,19,543384,0.0-19.0,1dus8zkhp,21145,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""47""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""A3FGT6EU39C6S4""}]",debrief,"""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
36,1,"""","""","""","""","""",html-keyboard-response,20,561478,0.0-20.0,1dus8zkhp,18091,"<div style=""font-size:20px;"">This task is now over. The completion code is: 1dus8zkhp Press space after you have the completion code to finish. Thank you for your participation! </div>", ,"""","""","""","""",2022-01-26 04:38:00,108.73.95.238,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,6.3,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,true,false,[],[],[],preload,0,1244,0.0-0.0,9k3yz3gaj,"""","""","""","""","""","""","""",2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",html-keyboard-response,1,3068,0.0-1.0,9k3yz3gaj,1820,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 15 minutes to complete. Please complete it in one sitting.</p>", ,"""","""","""","""",2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",html-keyboard-response,2,4697,0.0-2.0,9k3yz3gaj,1628,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","""","""",2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",survey-text,3,14597,0.0-3.0,9k3yz3gaj,9887,"""","{""instructions1"":""To fill up buckets of water""}",instructions,"""","""","""",2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",survey-text,4,21175,0.0-4.0,9k3yz3gaj,6569,"""","{""instructions2"":""1""}",instructions,"""","""","""",2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",survey-text,5,78335,0.0-5.0,9k3yz3gaj,57155,"""","{""instructions4"":""the one leaving and the people in line""}",instructions,"""","""","""",2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,6,96871,0.0-6.0,9k3yz3gaj,18532,"[""video/no_line_2_1cut.mp4""]",5,no_1,null,0,video/no_line_2_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,7,114774,0.0-7.0,9k3yz3gaj,17901,"[""video/yes_line_9_1cut.mp4""]",24,yes_1,null,0,video/yes_line_9_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,8,132013,0.0-8.0,9k3yz3gaj,17236,"[""video/no_line_1_1cut.mp4""]",-21,no_1,null,0,video/no_line_1_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,9,146958,0.0-9.0,9k3yz3gaj,14942,"[""video/yes_line_7_1cut.mp4""]",-24,yes_1,null,0,video/yes_line_7_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,10,169752,0.0-10.0,9k3yz3gaj,22797,"[""video/maybe_line_new_6_1cut.mp4""]",-50,maybe_1,null,0,video/maybe_line_new_6_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,11,235265,0.0-11.0,9k3yz3gaj,65510,"[""video/maybe_line_new_4_1cut.mp4""]",-42,maybe_1,null,0,video/maybe_line_new_4_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,12,248445,0.0-12.0,9k3yz3gaj,13176,"[""video/yes_line_10_1cut.mp4""]",-29,yes_1,null,0,video/yes_line_10_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,13,259169,0.0-13.0,9k3yz3gaj,10722,"[""video/maybe_line_new_5_1cut.mp4""]",-23,maybe_1,null,0,video/maybe_line_new_5_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,14,268730,0.0-14.0,9k3yz3gaj,9556,"[""video/maybe_line_new_3_1cut.mp4""]",-11,maybe_1,null,0,video/maybe_line_new_3_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,15,302651,0.0-15.0,9k3yz3gaj,33913,"[""video/maybe_line_new_2_1cut.mp4""]",-1,maybe_1,null,0,video/maybe_line_new_2_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,16,317350,0.0-16.0,9k3yz3gaj,14696,"[""video/maybe_line_new_1_1cut.mp4""]",-24,maybe_1,null,0,video/maybe_line_new_1_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
4,1,"""","""","""","""","""",video-slider-response,17,326303,0.0-17.0,9k3yz3gaj,8950,"[""video/no_line_3_1cut.mp4""]",50,no_1,null,0,video/no_line_3_1cut.mp4,2022-01-26 04:20:11,47.200.110.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",WebKit,Chrome,97.0.4692.99,Windows,10.0,9b0944a1c4b7446d8b03129ce44dbcf3
