run_id,ID,trial_type,stimulus_name,response,trial_category
32,2qr3ojg2f,survey-text,"""","{""Q0"":""2qr3ojg2f""}",""""
30,msjp4aw9g,preload,"""","""",""""
30,msjp4aw9g,html-keyboard-response,"""", ,""""
30,msjp4aw9g,html-keyboard-response,"""",y,""""
30,msjp4aw9g,survey-text,"""","{""instructions1"":""to collect water from a water source and bring it back to the wooden storage buckets""}",instructions
30,msjp4aw9g,survey-text,"""","{""instructions2"":""1""}",instructions
30,msjp4aw9g,survey-text,"""","{""instructions3"":""how much everyone will be slowed down as a result of their decision""}",instructions
30,msjp4aw9g,video-slider-response,yes_line_7_1cut,-20,yes_1
30,msjp4aw9g,video-slider-response,maybe_line_new_1_1cut,-26,maybe_1
30,msjp4aw9g,video-slider-response,maybe_line_new_2_1cut,-36,maybe_1
30,msjp4aw9g,video-slider-response,maybe_line_new_5_1cut,-14,maybe_1
30,msjp4aw9g,video-slider-response,maybe_line_new_3_1cut,-25,maybe_1
30,msjp4aw9g,video-slider-response,yes_line_8_1cut,-36,yes_1
30,msjp4aw9g,video-slider-response,yes_line_9_1cut,-48,yes_1
30,msjp4aw9g,video-slider-response,maybe_line_new_6_1cut,-21,maybe_1
30,msjp4aw9g,video-slider-response,no_line_3_1cut,-14,no_1
30,msjp4aw9g,video-slider-response,no_line_2_1cut,38,no_1
30,msjp4aw9g,video-slider-response,no_line_1_1cut,13,no_1
30,msjp4aw9g,video-slider-response,yes_line_10_1cut,-10,yes_1
30,msjp4aw9g,video-slider-response,maybe_line_new_4_1cut,-30,maybe_1
30,msjp4aw9g,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""29""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""No""}]",debrief
30,msjp4aw9g,survey-text,"""","{""Q0"":""msjp4aw9g""}",""""
33,g74rpndpo,preload,"""","""",""""
33,g74rpndpo,html-keyboard-response,"""", ,""""
33,g74rpndpo,html-keyboard-response,"""",y,""""
33,g74rpndpo,survey-text,"""","{""instructions1"":""To collect a bucket of water and take it to a wooden storage bucket.""}",instructions
33,g74rpndpo,survey-text,"""","{""instructions2"":""1""}",instructions
33,g74rpndpo,survey-text,"""","{""instructions3"":""About how much everyone is slowed down as a result of a decision to leave the line.""}",instructions
33,g74rpndpo,video-slider-response,maybe_line_new_3_1cut,30,maybe_1
33,g74rpndpo,video-slider-response,yes_line_7_1cut,-5,yes_1
33,g74rpndpo,video-slider-response,maybe_line_new_2_1cut,0,maybe_1
33,g74rpndpo,video-slider-response,maybe_line_new_6_1cut,12,maybe_1
33,g74rpndpo,video-slider-response,maybe_line_new_5_1cut,-42,maybe_1
33,g74rpndpo,video-slider-response,yes_line_9_1cut,15,yes_1
33,g74rpndpo,video-slider-response,yes_line_10_1cut,-44,yes_1
33,g74rpndpo,video-slider-response,maybe_line_new_4_1cut,-50,maybe_1
33,g74rpndpo,video-slider-response,maybe_line_new_1_1cut,22,maybe_1
33,g74rpndpo,video-slider-response,no_line_3_1cut,24,no_1
33,g74rpndpo,video-slider-response,no_line_1_1cut,35,no_1
33,g74rpndpo,video-slider-response,no_line_2_1cut,50,no_1
33,g74rpndpo,video-slider-response,yes_line_8_1cut,0,yes_1
33,g74rpndpo,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""Not that I saw""},{""name"":""age"",""value"":""43""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
33,g74rpndpo,survey-text,"""","{""Q0"":""g74rpndpo""}",""""
34,ca80p4mmo,preload,"""","""",""""
34,ca80p4mmo,html-keyboard-response,"""", ,""""
34,ca80p4mmo,html-keyboard-response,"""",y,""""
34,ca80p4mmo,survey-text,"""","{""instructions1"":""To collect water from a water source and bring it back to the wooden storage buckets.""}",instructions
34,ca80p4mmo,survey-text,"""","{""instructions2"":""1""}",instructions
34,ca80p4mmo,survey-text,"""","{""instructions3"":""How much everyone will be slowed down as a result of their decision.""}",instructions
34,ca80p4mmo,video-slider-response,maybe_line_new_4_1cut,8,maybe_1
34,ca80p4mmo,video-slider-response,yes_line_10_1cut,7,yes_1
34,ca80p4mmo,video-slider-response,maybe_line_new_5_1cut,8,maybe_1
34,ca80p4mmo,video-slider-response,no_line_2_1cut,5,no_1
34,ca80p4mmo,video-slider-response,no_line_1_1cut,5,no_1
34,ca80p4mmo,video-slider-response,maybe_line_new_1_1cut,4,maybe_1
34,ca80p4mmo,video-slider-response,yes_line_9_1cut,5,yes_1
34,ca80p4mmo,video-slider-response,no_line_3_1cut,3,no_1
34,ca80p4mmo,video-slider-response,maybe_line_new_6_1cut,15,maybe_1
34,ca80p4mmo,video-slider-response,yes_line_8_1cut,4,yes_1
34,ca80p4mmo,video-slider-response,maybe_line_new_2_1cut,6,maybe_1
34,ca80p4mmo,video-slider-response,yes_line_7_1cut,5,yes_1
34,ca80p4mmo,video-slider-response,maybe_line_new_3_1cut,6,maybe_1
34,ca80p4mmo,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""40""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""It was hard to say how much faster it would have been for everyone. In most trials it didn't seem like it would affect anyone except for the last person in line, so I thought it would be slightly faster overall? The people who stopped seemed like they would be the ones who would make it slower for everyone.""}]",debrief
34,ca80p4mmo,survey-text,"""","{""Q0"":""ca80p4mmo""}",""""
37,ra32jcw2d,preload,"""","""",""""
37,ra32jcw2d,html-keyboard-response,"""", ,""""
37,ra32jcw2d,html-keyboard-response,"""",y,""""
37,ra32jcw2d,survey-text,"""","{""instructions1"":""TO COLLECT A BUCKET OF WATER AS FAST AS YOU CAN""}",instructions
37,ra32jcw2d,survey-text,"""","{""instructions2"":""1""}",instructions
37,ra32jcw2d,survey-text,"""","{""instructions3"":""HOW MUCH EVERYONE WILL BE SLOWED DOWN""}",instructions
37,ra32jcw2d,video-slider-response,maybe_line_new_4_1cut,-49,maybe_1
37,ra32jcw2d,video-slider-response,maybe_line_new_1_1cut,16,maybe_1
37,ra32jcw2d,video-slider-response,maybe_line_new_6_1cut,2,maybe_1
37,ra32jcw2d,video-slider-response,yes_line_7_1cut,0,yes_1
37,ra32jcw2d,video-slider-response,yes_line_9_1cut,1,yes_1
37,ra32jcw2d,video-slider-response,no_line_3_1cut,13,no_1
37,ra32jcw2d,video-slider-response,yes_line_10_1cut,1,yes_1
37,ra32jcw2d,video-slider-response,maybe_line_new_3_1cut,3,maybe_1
37,ra32jcw2d,video-slider-response,maybe_line_new_2_1cut,14,maybe_1
37,ra32jcw2d,video-slider-response,maybe_line_new_5_1cut,-2,maybe_1
37,ra32jcw2d,video-slider-response,no_line_2_1cut,0,no_1
37,ra32jcw2d,video-slider-response,yes_line_8_1cut,4,yes_1
37,ra32jcw2d,video-slider-response,no_line_1_1cut,10,no_1
37,ra32jcw2d,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""NO""},{""name"":""age"",""value"":""39""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
37,ra32jcw2d,survey-text,"""","{""Q0"":""ra32jcw2d""}",""""
49,stp3jd03x,preload,"""","""",""""
49,stp3jd03x,html-keyboard-response,"""", ,""""
49,stp3jd03x,html-keyboard-response,"""",y,""""
49,stp3jd03x,survey-text,"""","{""instructions1"":""collect water for storage the fastest""}",instructions
49,stp3jd03x,survey-text,"""","{""instructions2"":""one""}",instructions
49,stp3jd03x,survey-text,"""","{""instructions3"":""how much everyone will be slowed based on their decision""}",instructions
49,stp3jd03x,video-slider-response,yes_line_10_1cut,-21,yes_1
49,stp3jd03x,video-slider-response,no_line_3_1cut,23,no_1
49,stp3jd03x,video-slider-response,yes_line_7_1cut,29,yes_1
49,stp3jd03x,video-slider-response,maybe_line_new_5_1cut,-27,maybe_1
49,stp3jd03x,video-slider-response,maybe_line_new_6_1cut,-36,maybe_1
49,stp3jd03x,video-slider-response,no_line_2_1cut,33,no_1
49,stp3jd03x,video-slider-response,maybe_line_new_4_1cut,32,maybe_1
49,stp3jd03x,video-slider-response,yes_line_8_1cut,-8,yes_1
49,stp3jd03x,video-slider-response,maybe_line_new_1_1cut,7,maybe_1
49,stp3jd03x,video-slider-response,yes_line_9_1cut,1,yes_1
49,stp3jd03x,video-slider-response,no_line_1_1cut,0,no_1
49,stp3jd03x,video-slider-response,maybe_line_new_2_1cut,4,maybe_1
49,stp3jd03x,video-slider-response,maybe_line_new_3_1cut,44,maybe_1
49,stp3jd03x,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""43""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
49,stp3jd03x,survey-text,"""","{""Q0"":""stp3jd03x""}",""""
38,xs3y7d1zp,preload,"""","""",""""
38,xs3y7d1zp,html-keyboard-response,"""", ,""""
38,xs3y7d1zp,html-keyboard-response,"""",y,""""
38,xs3y7d1zp,survey-text,"""","{""instructions1"":""collect one bucket of water""}",instructions
38,xs3y7d1zp,survey-text,"""","{""instructions2"":""1""}",instructions
38,xs3y7d1zp,survey-text,"""","{""instructions3"":""How much everyone will be slowed""}",instructions
38,xs3y7d1zp,video-slider-response,yes_line_8_1cut,-10,yes_1
38,xs3y7d1zp,video-slider-response,yes_line_10_1cut,26,yes_1
38,xs3y7d1zp,video-slider-response,maybe_line_new_4_1cut,-30,maybe_1
38,xs3y7d1zp,video-slider-response,yes_line_9_1cut,50,yes_1
38,xs3y7d1zp,video-slider-response,maybe_line_new_5_1cut,17,maybe_1
38,xs3y7d1zp,video-slider-response,maybe_line_new_3_1cut,14,maybe_1
38,xs3y7d1zp,video-slider-response,maybe_line_new_2_1cut,20,maybe_1
38,xs3y7d1zp,video-slider-response,maybe_line_new_1_1cut,-18,maybe_1
38,xs3y7d1zp,video-slider-response,no_line_2_1cut,48,no_1
38,xs3y7d1zp,video-slider-response,no_line_1_1cut,-13,no_1
38,xs3y7d1zp,video-slider-response,maybe_line_new_6_1cut,3,maybe_1
38,xs3y7d1zp,video-slider-response,no_line_3_1cut,2,no_1
38,xs3y7d1zp,video-slider-response,yes_line_7_1cut,-6,yes_1
38,xs3y7d1zp,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""NO problems found everything worked well""},{""name"":""age"",""value"":""25""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
38,xs3y7d1zp,survey-text,"""","{""Q0"":""xs3y7d1zp""}",""""
48,aw8b34c13,preload,"""","""",""""
48,aw8b34c13,html-keyboard-response,"""", ,""""
48,aw8b34c13,html-keyboard-response,"""",y,""""
48,aw8b34c13,survey-text,"""","{""instructions1"":""collect water""}",instructions
48,aw8b34c13,survey-text,"""","{""instructions2"":""1""}",instructions
48,aw8b34c13,survey-text,"""","{""instructions3"":""how much everyone is slowed down by people leaving the line""}",instructions
48,aw8b34c13,video-slider-response,maybe_line_new_1_1cut,8,maybe_1
48,aw8b34c13,video-slider-response,yes_line_7_1cut,6,yes_1
48,aw8b34c13,video-slider-response,no_line_2_1cut,14,no_1
48,aw8b34c13,video-slider-response,maybe_line_new_2_1cut,-1,maybe_1
48,aw8b34c13,video-slider-response,maybe_line_new_3_1cut,12,maybe_1
48,aw8b34c13,video-slider-response,yes_line_9_1cut,-1,yes_1
48,aw8b34c13,video-slider-response,no_line_3_1cut,0,no_1
48,aw8b34c13,video-slider-response,yes_line_10_1cut,0,yes_1
48,aw8b34c13,video-slider-response,no_line_1_1cut,0,no_1
48,aw8b34c13,video-slider-response,maybe_line_new_6_1cut,0,maybe_1
48,aw8b34c13,video-slider-response,maybe_line_new_5_1cut,0,maybe_1
48,aw8b34c13,video-slider-response,maybe_line_new_4_1cut,-24,maybe_1
48,aw8b34c13,video-slider-response,yes_line_8_1cut,-11,yes_1
48,aw8b34c13,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""24""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
48,aw8b34c13,survey-text,"""","{""Q0"":""aw8b34c13""}",""""
45,wzn8hb7yv,preload,"""","""",""""
45,wzn8hb7yv,html-keyboard-response,"""", ,""""
45,wzn8hb7yv,html-keyboard-response,"""",y,""""
45,wzn8hb7yv,survey-text,"""","{""instructions1"":""collect one bucket of water each""}",instructions
45,wzn8hb7yv,survey-text,"""","{""instructions2"":""1""}",instructions
45,wzn8hb7yv,survey-text,"""","{""instructions3"":""how much a person leaving the line slowed down the process""}",instructions
45,wzn8hb7yv,video-slider-response,no_line_1_1cut,11,no_1
45,wzn8hb7yv,video-slider-response,maybe_line_new_4_1cut,-17,maybe_1
45,wzn8hb7yv,video-slider-response,maybe_line_new_6_1cut,5,maybe_1
45,wzn8hb7yv,video-slider-response,maybe_line_new_3_1cut,-23,maybe_1
45,wzn8hb7yv,video-slider-response,yes_line_8_1cut,-8,yes_1
45,wzn8hb7yv,video-slider-response,maybe_line_new_1_1cut,1,maybe_1
45,wzn8hb7yv,video-slider-response,yes_line_7_1cut,2,yes_1
45,wzn8hb7yv,video-slider-response,no_line_2_1cut,26,no_1
45,wzn8hb7yv,video-slider-response,yes_line_9_1cut,-26,yes_1
45,wzn8hb7yv,video-slider-response,no_line_3_1cut,-7,no_1
45,wzn8hb7yv,video-slider-response,yes_line_10_1cut,-21,yes_1
45,wzn8hb7yv,video-slider-response,maybe_line_new_2_1cut,6,maybe_1
45,wzn8hb7yv,video-slider-response,maybe_line_new_5_1cut,-6,maybe_1
45,wzn8hb7yv,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""37""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
45,wzn8hb7yv,survey-text,"""","{""Q0"":""wzn8hb7yv""}",""""
42,z85b04guz,preload,"""","""",""""
42,z85b04guz,html-keyboard-response,"""", ,""""
42,z85b04guz,html-keyboard-response,"""",y,""""
42,z85b04guz,survey-text,"""","{""instructions1"":""To collect water and bring it back to the storage buckets""}",instructions
42,z85b04guz,survey-text,"""","{""instructions2"":""1""}",instructions
42,z85b04guz,survey-text,"""","{""instructions3"":""If a person leaving the line slows everyone else down""}",instructions
42,z85b04guz,video-slider-response,no_line_1_1cut,1,no_1
42,z85b04guz,video-slider-response,maybe_line_new_1_1cut,-11,maybe_1
42,z85b04guz,video-slider-response,yes_line_10_1cut,0,yes_1
42,z85b04guz,video-slider-response,no_line_3_1cut,1,no_1
42,z85b04guz,video-slider-response,maybe_line_new_4_1cut,16,maybe_1
42,z85b04guz,video-slider-response,yes_line_8_1cut,-6,yes_1
42,z85b04guz,video-slider-response,maybe_line_new_5_1cut,-7,maybe_1
42,z85b04guz,video-slider-response,yes_line_9_1cut,12,yes_1
42,z85b04guz,video-slider-response,maybe_line_new_3_1cut,-23,maybe_1
42,z85b04guz,video-slider-response,no_line_2_1cut,11,no_1
42,z85b04guz,video-slider-response,maybe_line_new_6_1cut,11,maybe_1
42,z85b04guz,video-slider-response,maybe_line_new_2_1cut,-1,maybe_1
42,z85b04guz,video-slider-response,yes_line_7_1cut,-3,yes_1
42,z85b04guz,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""46""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""It was hard to think about""}]",debrief
42,z85b04guz,survey-text,"""","{""Q0"":""z85b04guz""}",""""
50,zq24emlwm,preload,"""","""",""""
50,zq24emlwm,html-keyboard-response,"""", ,""""
50,zq24emlwm,html-keyboard-response,"""",y,""""
50,zq24emlwm,survey-text,"""","{""instructions1"":""to collect water from a water source and bring it back to the wooden storage buckets""}",instructions
50,zq24emlwm,survey-text,"""","{""instructions2"":""one""}",instructions
50,zq24emlwm,survey-text,"""","{""instructions3"":""how much everyone will be slowed down as a result of the person's decision""}",instructions
50,zq24emlwm,video-slider-response,yes_line_9_1cut,-13,yes_1
50,zq24emlwm,video-slider-response,yes_line_8_1cut,-35,yes_1
50,zq24emlwm,video-slider-response,maybe_line_new_1_1cut,-24,maybe_1
50,zq24emlwm,video-slider-response,maybe_line_new_4_1cut,0,maybe_1
50,zq24emlwm,video-slider-response,maybe_line_new_3_1cut,-19,maybe_1
50,zq24emlwm,video-slider-response,maybe_line_new_5_1cut,-14,maybe_1
50,zq24emlwm,video-slider-response,yes_line_10_1cut,-7,yes_1
50,zq24emlwm,video-slider-response,maybe_line_new_6_1cut,-23,maybe_1
50,zq24emlwm,video-slider-response,no_line_1_1cut,0,no_1
50,zq24emlwm,video-slider-response,maybe_line_new_2_1cut,0,maybe_1
50,zq24emlwm,video-slider-response,no_line_2_1cut,20,no_1
50,zq24emlwm,video-slider-response,no_line_3_1cut,-16,no_1
50,zq24emlwm,video-slider-response,yes_line_7_1cut,-6,yes_1
50,zq24emlwm,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""53""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
50,zq24emlwm,survey-text,"""","{""Q0"":""zq24emlwm""}",""""
51,natuhg40p,preload,"""","""",""""
51,natuhg40p,html-keyboard-response,"""", ,""""
51,natuhg40p,html-keyboard-response,"""",y,""""
51,natuhg40p,survey-text,"""","{""instructions1"":"" to collect water from a water source and bring it back to the wooden storage buckets""}",instructions
51,natuhg40p,survey-text,"""","{""instructions2"":""1""}",instructions
51,natuhg40p,survey-text,"""","{""instructions3"":""how much everyone will be slowed down as a result of a person leaving the line""}",instructions
51,natuhg40p,video-slider-response,yes_line_10_1cut,-13,yes_1
51,natuhg40p,video-slider-response,maybe_line_new_4_1cut,1,maybe_1
51,natuhg40p,video-slider-response,no_line_1_1cut,17,no_1
51,natuhg40p,video-slider-response,maybe_line_new_2_1cut,27,maybe_1
51,natuhg40p,video-slider-response,no_line_3_1cut,13,no_1
51,natuhg40p,video-slider-response,maybe_line_new_3_1cut,2,maybe_1
51,natuhg40p,video-slider-response,maybe_line_new_1_1cut,15,maybe_1
51,natuhg40p,video-slider-response,yes_line_8_1cut,-21,yes_1
51,natuhg40p,video-slider-response,yes_line_7_1cut,-10,yes_1
51,natuhg40p,video-slider-response,no_line_2_1cut,38,no_1
51,natuhg40p,video-slider-response,maybe_line_new_5_1cut,-37,maybe_1
51,natuhg40p,video-slider-response,yes_line_9_1cut,-16,yes_1
51,natuhg40p,video-slider-response,maybe_line_new_6_1cut,8,maybe_1
51,natuhg40p,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""34""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""no""}]",debrief
51,natuhg40p,survey-text,"""","{""Q0"":""natuhg40p""}",""""
55,jl6d1a4dj,preload,"""","""",""""
55,jl6d1a4dj,html-keyboard-response,"""", ,""""
55,jl6d1a4dj,html-keyboard-response,"""",y,""""
55,jl6d1a4dj,survey-text,"""","{""instructions1"":""collect water from a water source and bring it back to the buckets""}",instructions
55,jl6d1a4dj,survey-text,"""","{""instructions2"":""1""}",instructions
55,jl6d1a4dj,survey-text,"""","{""instructions3"":""How their decision slowed the others""}",instructions
55,jl6d1a4dj,video-slider-response,yes_line_10_1cut,-39,yes_1
55,jl6d1a4dj,video-slider-response,maybe_line_new_3_1cut,-14,maybe_1
55,jl6d1a4dj,video-slider-response,yes_line_7_1cut,-7,yes_1
55,jl6d1a4dj,video-slider-response,maybe_line_new_2_1cut,19,maybe_1
55,jl6d1a4dj,video-slider-response,no_line_1_1cut,37,no_1
55,jl6d1a4dj,video-slider-response,maybe_line_new_4_1cut,29,maybe_1
55,jl6d1a4dj,video-slider-response,yes_line_9_1cut,-21,yes_1
55,jl6d1a4dj,video-slider-response,yes_line_8_1cut,-27,yes_1
55,jl6d1a4dj,video-slider-response,no_line_3_1cut,45,no_1
55,jl6d1a4dj,video-slider-response,maybe_line_new_1_1cut,39,maybe_1
55,jl6d1a4dj,video-slider-response,maybe_line_new_6_1cut,13,maybe_1
55,jl6d1a4dj,video-slider-response,no_line_2_1cut,50,no_1
55,jl6d1a4dj,video-slider-response,maybe_line_new_5_1cut,-37,maybe_1
55,jl6d1a4dj,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""26""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
55,jl6d1a4dj,survey-text,"""","{""Q0"":""jl6d1a4dj""}",""""
5,vzh6vuvz3,preload,"""","""",""""
5,vzh6vuvz3,html-keyboard-response,"""", ,""""
5,vzh6vuvz3,html-keyboard-response,"""",y,""""
5,vzh6vuvz3,survey-text,"""","{""instructions1"":""Each person must collect buckets of water to progress to gain points and progress to the next levels. ""}",instructions
5,vzh6vuvz3,survey-text,"""","{""instructions2"":""1""}",instructions
5,vzh6vuvz3,survey-text,"""","{""instructions3"":""I am answering on how much everyone will be slowed down as a result of their decision""}",instructions
5,vzh6vuvz3,video-slider-response,no_line_3_1cut,15,no_1
5,vzh6vuvz3,video-slider-response,no_line_2_1cut,-22,no_1
5,vzh6vuvz3,video-slider-response,yes_line_10_1cut,14,yes_1
5,vzh6vuvz3,video-slider-response,maybe_line_new_5_1cut,-6,maybe_1
5,vzh6vuvz3,video-slider-response,yes_line_9_1cut,-7,yes_1
5,vzh6vuvz3,video-slider-response,maybe_line_new_6_1cut,-8,maybe_1
5,vzh6vuvz3,video-slider-response,yes_line_8_1cut,19,yes_1
5,vzh6vuvz3,video-slider-response,maybe_line_new_1_1cut,-14,maybe_1
5,vzh6vuvz3,video-slider-response,no_line_1_1cut,16,no_1
5,vzh6vuvz3,video-slider-response,yes_line_7_1cut,0,yes_1
5,vzh6vuvz3,video-slider-response,maybe_line_new_3_1cut,13,maybe_1
5,vzh6vuvz3,video-slider-response,maybe_line_new_4_1cut,12,maybe_1
5,vzh6vuvz3,video-slider-response,maybe_line_new_2_1cut,7,maybe_1
5,vzh6vuvz3,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""There were no problems with the game, everything seemed fine and understandable.""},{""name"":""age"",""value"":""41""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""Thanks for allowing me to participate in this study. That was an interesting little game. I hope you found my data useful for your research purposes.   Have a wonderful day!""}]",debrief
5,vzh6vuvz3,survey-text,"""","{""Q0"":""vzh6vuvz3 ""}",""""
54,fz15v6jaf,preload,"""","""",""""
54,fz15v6jaf,html-keyboard-response,"""", ,""""
54,fz15v6jaf,html-keyboard-response,"""",y,""""
54,fz15v6jaf,survey-text,"""","{""instructions1"":""To get one bucket of water to bring back to a storage container as fast as they can. ""}",instructions
54,fz15v6jaf,survey-text,"""","{""instructions2"":""1""}",instructions
54,fz15v6jaf,survey-text,"""","{""instructions3"":""To decide how much everyone is slowed down after one person leaves the line""}",instructions
54,fz15v6jaf,video-slider-response,yes_line_10_1cut,-6,yes_1
54,fz15v6jaf,video-slider-response,yes_line_9_1cut,-14,yes_1
54,fz15v6jaf,video-slider-response,maybe_line_new_6_1cut,-7,maybe_1
54,fz15v6jaf,video-slider-response,maybe_line_new_3_1cut,0,maybe_1
54,fz15v6jaf,video-slider-response,no_line_2_1cut,9,no_1
54,fz15v6jaf,video-slider-response,maybe_line_new_5_1cut,-4,maybe_1
54,fz15v6jaf,video-slider-response,no_line_3_1cut,9,no_1
54,fz15v6jaf,video-slider-response,no_line_1_1cut,14,no_1
54,fz15v6jaf,video-slider-response,yes_line_7_1cut,0,yes_1
54,fz15v6jaf,video-slider-response,maybe_line_new_4_1cut,-3,maybe_1
54,fz15v6jaf,video-slider-response,maybe_line_new_2_1cut,4,maybe_1
54,fz15v6jaf,video-slider-response,yes_line_8_1cut,-16,yes_1
54,fz15v6jaf,video-slider-response,maybe_line_new_1_1cut,4,maybe_1
54,fz15v6jaf,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""57""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""Thanks""}]",debrief
54,fz15v6jaf,survey-text,"""","{""Q0"":""fz15v6jaf""}",""""
52,f9abrwztl,preload,"""","""",""""
52,f9abrwztl,html-keyboard-response,"""", ,""""
52,f9abrwztl,html-keyboard-response,"""",y,""""
52,f9abrwztl,survey-text,"""","{""instructions1"":""The people are collecting water for points.""}",instructions
52,f9abrwztl,survey-text,"""","{""instructions2"":""1""}",instructions
52,f9abrwztl,survey-text,"""","{""instructions3"":""To think about how much everyone will be slowed down because of their decision""}",instructions
52,f9abrwztl,video-slider-response,maybe_line_new_2_1cut,12,maybe_1
52,f9abrwztl,video-slider-response,no_line_2_1cut,35,no_1
52,f9abrwztl,video-slider-response,yes_line_10_1cut,-20,yes_1
52,f9abrwztl,video-slider-response,yes_line_7_1cut,-39,yes_1
52,f9abrwztl,video-slider-response,yes_line_8_1cut,-30,yes_1
52,f9abrwztl,video-slider-response,maybe_line_new_6_1cut,9,maybe_1
52,f9abrwztl,video-slider-response,maybe_line_new_5_1cut,-39,maybe_1
52,f9abrwztl,video-slider-response,maybe_line_new_4_1cut,-7,maybe_1
52,f9abrwztl,video-slider-response,maybe_line_new_1_1cut,15,maybe_1
52,f9abrwztl,video-slider-response,maybe_line_new_3_1cut,-10,maybe_1
52,f9abrwztl,video-slider-response,no_line_3_1cut,19,no_1
52,f9abrwztl,video-slider-response,yes_line_9_1cut,-27,yes_1
52,f9abrwztl,video-slider-response,no_line_1_1cut,44,no_1
52,f9abrwztl,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No issues""},{""name"":""age"",""value"":""23""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""Thanks for the unique survey, I hope I could provide useful information. Have a great day.""}]",debrief
52,f9abrwztl,survey-text,"""","{""Q0"":""f9abrwztl""}",""""
57,0jvqkjblv,preload,"""","""",""""
57,0jvqkjblv,html-keyboard-response,"""", ,""""
57,0jvqkjblv,html-keyboard-response,"""",y,""""
57,0jvqkjblv,survey-text,"""","{""instructions1"":""To collect water from a water source and bring it back to the wooden storage buckets.""}",instructions
57,0jvqkjblv,survey-text,"""","{""instructions2"":""Each person can move one square per time step in one of the four cardinal directions (up, down, left, right).""}",instructions
57,0jvqkjblv,survey-text,"""","{""instructions3"":""To think about how much everyone will be slowed down as a result of their decision.""}",instructions
57,0jvqkjblv,video-slider-response,maybe_line_new_3_1cut,21,maybe_1
57,0jvqkjblv,video-slider-response,yes_line_7_1cut,14,yes_1
57,0jvqkjblv,video-slider-response,no_line_3_1cut,26,no_1
57,0jvqkjblv,video-slider-response,maybe_line_new_1_1cut,28,maybe_1
57,0jvqkjblv,video-slider-response,yes_line_9_1cut,22,yes_1
57,0jvqkjblv,video-slider-response,maybe_line_new_4_1cut,18,maybe_1
57,0jvqkjblv,video-slider-response,no_line_1_1cut,21,no_1
57,0jvqkjblv,video-slider-response,maybe_line_new_5_1cut,6,maybe_1
57,0jvqkjblv,video-slider-response,no_line_2_1cut,36,no_1
57,0jvqkjblv,video-slider-response,maybe_line_new_6_1cut,27,maybe_1
57,0jvqkjblv,video-slider-response,yes_line_10_1cut,26,yes_1
57,0jvqkjblv,video-slider-response,maybe_line_new_2_1cut,27,maybe_1
57,0jvqkjblv,video-slider-response,yes_line_8_1cut,22,yes_1
