trial_type,response
video-slider-response,"['-50', '-50', '50', '50', '50', '-50', '-50', '50', '-50', '-50', '50', '-50', '-50', '-40', '0', '-21', '0', '0', '-26', '-25', '-28', '-24', '0', '-30', '-20', '0', '-45', '-49', '43', '-48', '23', '7', '-11', '-45', '-50', '8', '-47', '7', '45', '45', '-35', '50', '50', '-50', '-41', '-48', '-25', '-50', '-33', '21', '-50', '-50', '-50', '50', '-12', '-50', '-50', '-50', '-1', '0', '26', '-30', '1', '-50', '-50', '-46', '0', '-7', '-37', '9', '-50', '44', '19', '37', '50', '-49', '40', '50', '50', '28', '13', '-25', '-31', '15', '-50', '30', '-30', '-20', '-35', '14', '-17', '-50', '50', '18', '50', '-33', '-40', '50', '19', '-50', '-50', '50', '19', '-50', '17', '-28', '-10', '27', '-13', '-45', '19', '5', '18', '-50', '9', '50', '-48', '-15', '-34', '24', '3', '-33', '-33', '-30', '35', '-39', '-29', '-29', '-24', '3', '-45', '50', '35', '12', '50', '8', '9', '-30', '6', '-22', '31', '50', '-22', '25', '-39', '-43', '-50', '-23', '16', '-44', '-50', '-41', '-20', '-30', '50', '-47', '-50', '9', '42', '1', '31', '12', '0', '-8', '-5', '23', '0', '9', '4', '-35', '22', '50', '-21', '21', '8', '25', '6', '40', '50', '-38', '-37', '16', '-24', '-50', '-27', '-50', '-50', '-28', '-18', '-18', '22', '-12', '-14', '-50', '0', '-38', '-50', '50', '-50', '-50', '50', '-50', '-50', '8', '50', '-50', '-46', '-50', '-43', '32', '50', '1', '-50', '50', '-39', '50', '50', '-49', '50', '44', '-46', '-36', '-16', '-37', '-7', '10', '-34', '-32', '-14', '-41', '38', '-36', '44', '14', '-38', '-33', '-49', '43', '34', '-19', '-16', '22', '-48', '-21', '17', '-31', '-37', '-17', '-12', '15', '0', '-17', '20', '30', '-16', '34', '-4', '30', '27', '15', '50', '-44', '-50', '50', '43', '50', '-50', '-48', '-46', '-48', '46', '48', '-49', '-29', '-1', '20', '-30', '-16', '-45', '-21', '-42', '43', '22', '23', '11', '-40', '-20', '43', '-24', '-10', '-28', '25', '-43', '-41', '5', '38', '-45', '34', '-45', '-41', '32', '-9', '-42', '13', '50', '-39', '50', '-49', '-6', '18', '50', '-50', '13', '8', '-19', '-18', '-22', '-22', '20', '10', '11', '-22', '-35', '-28', '-26', '1', '22', '50', '0', '35', '-21', '-16', '7', '10', '17', '30', '-11', '29', '-14', '5', '-42', '0', '-14', '44', '0', '19', '10', '3', '-29', '-43', '-43', '17', '-34', '-44', '22', '-47', '15', '35', '48', '-28', '-9', '-46', '-21', '-46', '-50', '28', '-50', '-21', '-41', '27', '-50', '-50', '18', '28', '-50', '50', '46', '36', '27', '-25', '-33', '-36', '31', '14', '-42', '-11', '-33', '-21', '-20', '10', '-50', '22', '50', '50', '-4', '-29', '50', '-38', '-9', '-50', '18', '15', '-19', '-50', '-17', '50', '-22', '8', '12', '-34', '-43', '-1', '50', '25', '50', '-30', '-50', '-50', '36', '50', '50', '27', '-50', '50', '-36', '28', '21', '-7', '-30', '-12', '0', '-22', '-24', '8', '-6', '-36', '-24', '-27', '-37', '-21', '-14', '-37', '-6', '6', '6', '-24', '-8', '-23', '7', '50', '-50', '-7', '-9', '-50', '-40', '-42', '9', '14', '-15', '-40', '50', '-39', '50', '-50', '50', '0', '9', '-20', '-34', '-47', '-47', '-49', '-37', '19', '-9', '34', '4', '31', '-37', '-7', '45', '-39', '12', '-40', '-31', '9', '-43', '26', '-35', '-40', '-45', '-33', '-22', '12', '-23', '-42', '40', '43', '48', '9', '-27', '25', '48', '-32', '-21', '-45', '-38', '-40', '-25', '17', '31', '-36', '-38', '41', '-47', '-43', '-45', '-45', '-42', '45', '31', '-50', '49', '8', '16', '-50', '-30', '-30', '-6', '-27', '35', '-50', '-34', '-31', '-42', '13', '45', '21', '-36', '13', '-32', '-23', '-17', '-46', '19', '-22', '23', '26', '31', '-34', '-50', '6', '-14', '32', '15', '-40', '-28', '-12', '11', '-41', '50', '-20', '-11', '5', '-21', '-21', '4', '33', '-15', '29', '-13', '-37', '50', '-21', '50', '50', '-50', '38', '50', '-34', '50', '-50', '50', '1', '50', '-45', '-21', '-13', '-16', '13', '19', '22', '-18', '8', '-17', '19', '-17', '7', '-39', '50', '-46', '18', '30', '0', '-34', '0', '19', '0', '45', '8', '-25', '3', '-14', '-15', '-46', '9', '5', '32', '-47', '-42', '46', '-7', '-7', '-14', '-29', '-15', '9', '-11', '24', '-21', '-15', '-18', '-22', '-16', '-23', '-18', '-22', '19', '-50', '-50', '-32', '-50', '-50', '50', '-50', '50', '-50', '-50', '-22', '-50', '-42', '-15', '-40', '50', '50', '-16', '50', '-43', '10', '-50', '16', '-5', '-50', '19', '-50', '38', '-50', '4', '-15', '17', '-50', '50', '50', '50', '50', '-36', '-36', '-38', '-31', '-11', '30', '45', '48', '-29', '-36', '-17', '-50', '-37', '-50', '-34', '21', '50', '-43', '-17', '-35', '-2', '-47', '50', '-26', '50', '50', '-50', '-8', '-39', '49', '-36', '-37', '44', '0', '20', '-43', '30', '-25', '49', '-31', '47', '-36', '0', '-19', '-46', '19', '-30', '50', '-50', '-48', '0', '-42', '50', '0', '4', '-5', '-7', '-6', '-30', '4', '-29', '-3', '23', '13', '-4', '-24']"
